file,lines,methods,providers,assertions,density,phpdoc_ep,phpdoc_sub,classification
Elements/NamePieceSurnamePrefixTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NamePieceSurnameTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NameRomanizedVariationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NameTypeTest.php,41,1,0,3,3.00,0,0,Stub
Elements/NationalIdNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NationalOrTribalOriginTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NaturalizationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NobilityTypeTitleTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NoteRecordTest.php,34,0,0,0,0.00,0,0,Stub
Elements/NoteStructureTest.php,41,1,0,3,3.00,0,0,Stub
Elements/OccupationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/OrdinanceProcessFlagTest.php,41,1,0,3,3.00,0,0,Stub
Elements/OrdinationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PafUidTest.php,42,1,0,1,1.00,0,0,Stub
Elements/PedigreeLinkageTypeTest.php,41,1,0,3,3.00,0,0,Stub
Elements/PermanentRecordFileNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PhoneNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PhoneticTypeTest.php,41,1,0,3,3.00,0,0,Stub
Elements/PhysicalDescriptionTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PlaceHierarchyTest.php,40,1,0,2,2.00,0,0,Stub
Elements/PlaceLatitudeTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PlaceLivingOrdinanceTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PlaceLongtitudeTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PlaceNameTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PlacePhoneticVariationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PlaceRomanizedVariationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PossessionsTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ProbateTest.php,34,0,0,0,0.00,0,0,Stub
Elements/PublicationDateTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ReceivingSystemNameTest.php,34,0,0,0,0.00,0,0,Stub
Elements/RelationIsDescriptorTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ReligiousAffiliationTest.php,34,0,0,0,0.00,0,0,Stub
Elements/RepositoryRecordTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ResearchTaskPriorityTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ResearchTaskStatusTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ResearchTaskTest.php,41,1,0,3,3.00,0,0,Stub
Elements/ResearchTaskTypeTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ResidenceTest.php,34,0,0,0,0.00,0,0,Stub
Elements/ResidenceWithValueTest.php,32,1,0,1,1.00,0,0,Stub
Elements/ResponsibleAgencyTest.php,34,0,0,0,0.00,0,0,Stub
Elements/RestrictionNoticeTest.php,45,1,0,7,7.00,0,0,Stub
Elements/RetirementTest.php,34,0,0,0,0.00,0,0,Stub
Elements/RoleInEventTest.php,42,1,0,4,4.00,0,0,Stub
Elements/RomanizedTypeTest.php,41,1,0,3,3.00,0,0,Stub
Elements/ScholasticAchievementTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SexValueTest.php,41,1,0,3,3.00,0,0,Stub
Elements/SexXValueTest.php,41,1,0,3,3.00,0,0,Stub
Elements/SocialSecurityNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SourceCallNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SourceDataTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SourceDescriptiveTitleTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SourceFiledByEntryTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SourceJurisdictionPlaceTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SourceMediaTypeTest.php,41,1,0,3,3.00,0,0,Stub
Elements/SourceOriginatorTest.php,41,1,0,3,3.00,0,0,Stub
Elements/SourcePublicationFactsTest.php,41,1,0,3,3.00,0,0,Stub
Elements/SourceRecordTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SubmissionRecordTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SubmitterNameTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SubmitterRecordTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SubmitterRegisteredRfnTest.php,34,0,0,0,0.00,0,0,Stub
Elements/SubmitterTextTest.php,41,1,0,3,3.00,0,0,Stub
Elements/TempleCodeTest.php,41,1,0,3,3.00,0,0,Stub
Elements/TextFromSourceTest.php,41,1,0,3,3.00,0,0,Stub
Elements/TimeValueNowTest.php,32,1,0,1,1.00,0,0,Stub
Elements/TimeValueTest.php,34,0,0,0,0.00,0,0,Stub
Elements/TransmissionDateTest.php,34,0,0,0,0.00,0,0,Stub
Elements/UidTest.php,42,1,0,1,1.00,0,0,Stub
Elements/UnknownElementTest.php,34,0,0,0,0.00,0,0,Stub
Elements/UserReferenceNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/UserReferenceTypeTest.php,34,0,0,0,0.00,0,0,Stub
Elements/VersionNumberTest.php,34,0,0,0,0.00,0,0,Stub
Elements/WebtreesUserTest.php,34,0,0,0,0.00,0,0,Stub
Elements/WhereWithinSourceTest.php,34,0,0,0,0.00,0,0,Stub
Elements/WillTest.php,34,0,0,0,0.00,0,0,Stub
Elements/XrefAssociateTest.php,32,1,0,1,1.00,0,0,Stub
Elements/XrefFamilyTest.php,126,5,0,6,1.20,0,0,Substantial
Elements/XrefIndividualTest.php,126,5,0,6,1.20,0,0,Substantial
Elements/XrefLocationTest.php,126,5,0,6,1.20,0,0,Substantial
Elements/XrefMediaTest.php,125,5,0,6,1.20,0,0,Substantial
Elements/XrefNoteTest.php,120,5,0,6,1.20,0,0,Substantial
Elements/XrefRepositoryTest.php,125,5,0,6,1.20,0,0,Substantial
Elements/XrefSharedNoteTest.php,120,5,0,6,1.20,0,0,Substantial
Elements/XrefSourceTest.php,155,7,0,8,1.14,0,0,Substantial
Elements/XrefSubmissionTest.php,125,5,0,6,1.20,0,0,Substantial
Elements/XrefSubmitterTest.php,125,5,0,6,1.20,0,0,Substantial
Encodings/AnselTest.php,204,5,0,7,1.40,0,0,Substantial
Encodings/ASCIITest.php,56,1,0,2,2.00,0,0,Stub
Encodings/CP437Test.php,49,1,0,1,1.00,0,0,Stub
Encodings/CP850Test.php,47,1,0,1,1.00,0,0,Stub
Encodings/ISO88591Test.php,65,1,0,2,2.00,0,0,Stub
Encodings/ISO88592Test.php,65,1,0,2,2.00,0,0,Stub
Encodings/MacRomanTest.php,122,2,0,50,25.00,0,0,Smoke
Encodings/UTF16BETest.php,80,1,0,5,5.00,0,0,Stub
Encodings/UTF16LETest.php,80,1,0,5,5.00,0,0,Stub
Encodings/UTF8Test.php,52,2,0,2,1.00,0,0,Smoke
Encodings/Windows1250Test.php,50,1,0,1,1.00,0,0,Stub
Encodings/Windows1251Test.php,50,1,0,1,1.00,0,0,Stub
Encodings/Windows1252Test.php,50,1,0,1,1.00,0,0,Stub
Exceptions/FileUploadExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Exceptions/GedcomErrorExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Exceptions/InvalidGedcomEncodingExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Factories/CacheFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/CalendarDateFactoryTest.php,243,18,0,69,3.83,0,0,EP-complete
Factories/ElementFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/EncodingFactoryTest.php,127,6,0,19,3.17,0,0,Substantial
Factories/FamilyFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/FilesystemFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/GedcomRecordFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/HeaderFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/IdFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/ImageFactoryTest.php,174,7,0,17,2.43,0,0,Substantial
Factories/IndividualFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/LocationFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/MarkdownFactoryTest.php,132,8,0,12,1.50,0,0,Substantial
Factories/MediaFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/NoteFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/RepositoryFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/ResponseFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/RouteFactoryTest.php,40,1,0,2,2.00,0,0,Stub
Factories/SharedNoteFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/SlugFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/SourceFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/SubmissionFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/SubmitterFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/SurnameTraditionFactoryTest.php,65,3,0,11,3.67,0,0,Substantial
Factories/TimeFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/TimestampFactoryTest.php,32,1,0,1,1.00,0,0,Stub
Factories/XrefFactoryTest.php,32,1,0,1,1.00,0,0,Stub
FactTest.php,55,2,0,4,2.00,0,0,Smoke
FamilyTest.php,31,1,0,1,1.00,0,0,Stub
FlashMessagesTest.php,31,1,0,1,1.00,0,0,Stub
GedcomFilters/GedcomEncodingFilterTest.php,32,1,0,1,1.00,0,0,Stub
GedcomRecordTest.php,145,3,0,16,5.33,0,0,Substantial
GedcomTest.php,31,1,0,1,1.00,0,0,Stub
GuestUserTest.php,60,3,0,12,4.00,0,0,Substantial
HeaderTest.php,31,1,0,1,1.00,0,0,Stub
HtmlTest.php,31,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpAccessDeniedExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpBadRequestExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpNotFoundExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpServerErrorExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpServiceUnavailableExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Exceptions/HttpTooManyRequestsExceptionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/AuthAdministratorTest.php,80,3,0,3,1.00,0,0,Substantial
Http/Middleware/AuthEditorTest.php,89,3,0,3,1.00,0,0,Substantial
Http/Middleware/AuthLoggedInTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/AuthManagerTest.php,89,3,0,3,1.00,0,0,Substantial
Http/Middleware/AuthMemberTest.php,89,3,0,3,1.00,0,0,Substantial
Http/Middleware/AuthModeratorTest.php,89,3,0,3,1.00,0,0,Substantial
Http/Middleware/BadBotBlockerTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/BaseUrlTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/BootModulesTest.php,54,1,0,2,2.00,0,0,Stub
Http/Middleware/CheckCsrfTest.php,52,1,0,3,3.00,0,0,Stub
Http/Middleware/CheckForMaintenanceModeTest.php,64,2,0,3,1.50,0,0,Smoke
Http/Middleware/CheckForNewVersionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/ClientIpTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/CompressResponseTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/ContentLengthTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/DoHousekeepingTest.php,46,1,0,1,1.00,0,0,Stub
Http/Middleware/EmitResponseTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/HandleExceptionsTest.php,56,1,0,1,1.00,0,0,Stub
Http/Middleware/LoadRoutesTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/PublicFilesTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/ReadConfigIniTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/RegisterGedcomTagsTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/RequestHandlerTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/RouterTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/SecurityHeadersTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/UpdateDatabaseSchemaTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/UseDatabaseTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/UseLanguageTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/UseSessionTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/UseThemeTest.php,32,1,0,1,1.00,0,0,Stub
Http/Middleware/UseTransactionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AccountDeleteTest.php,41,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AccountEditTest.php,51,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AccountUpdateTest.php,71,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddChildToFamilyActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddChildToFamilyPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddChildToIndividualActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddChildToIndividualPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddMediaFileActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddMediaFileModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddNewFactTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddParentToIndividualActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddParentToIndividualPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddSpouseToFamilyActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddSpouseToFamilyPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddSpouseToIndividualActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddSpouseToIndividualPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddUnlinkedActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AddUnlinkedPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AdminMediaFileDownloadTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AdminMediaFileThumbnailTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AdsTxtTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AppAdsTxtTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AppleTouchIconPngTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AutoCompleteCitationTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AutoCompleteFolderTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AutoCompletePlaceTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/AutoCompleteSurnameTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/BroadcastActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/BroadcastPageTest.php,62,2,0,1,0.50,0,0,Smoke
Http/RequestHandlers/BrowserconfigXmlTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CalendarActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CalendarEventsTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CalendarPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ChangeFamilyMembersActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ChangeFamilyMembersPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CheckForNewVersionNowTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CheckTreeTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CleanDataFolderTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ContactActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ContactPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ControlPanelControllerTest.php,70,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ControlPanelTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CopyFactTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateLocationActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateLocationModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateMediaObjectActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateMediaObjectFromFileTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateMediaObjectModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateNoteActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateNoteModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateRepositoryActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateRepositoryModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateSourceActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateSourceModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateSubmissionActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateSubmissionModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateSubmitterActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateSubmitterModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateTreeActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/CreateTreePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixChooseTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixDataTest.php,65,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixPreviewTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixSelectTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixUpdateAllTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DataFixUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DeleteFactTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DeletePathTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DeleteRecordTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DeleteTreeActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/DeleteUserTest.php,83,3,0,1,0.33,0,0,Smoke
Http/RequestHandlers/EditFactActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditFactPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditMediaFileActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditMediaFileModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditNoteActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditNotePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditRawFactActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditRawFactPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditRawRecordActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditRawRecordPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditRecordActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EditRecordPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EmailPreferencesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EmailPreferencesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/EmptyClipboardTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ExportGedcomClientTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ExportGedcomPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ExportGedcomServerTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/FamilyPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/FaviconIcoTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/FindDuplicateRecordsTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/FixLevel0MediaActionTest.php,50,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/FixLevel0MediaDataTest.php,49,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/FixLevel0MediaPageTest.php,39,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/GedcomLoadTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/GedcomRecordPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/HeaderPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/HelpTextTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/HomePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ImportGedcomActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ImportGedcomPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/IndividualPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkChildToFamilyActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkChildToFamilyPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkMediaToFamilyModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkMediaToIndividualModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkMediaToRecordActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkMediaToSourceModalTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkSpouseToIndividualActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LinkSpouseToIndividualPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LocationPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LoginActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/LoginPageTest.php,56,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/LogoutTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ManageMediaActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ManageMediaDataTest.php,103,3,0,3,1.00,0,0,Substantial
Http/RequestHandlers/ManageMediaPageTest.php,42,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ManageTreesTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataAddTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataDeleteTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataDeleteUnusedTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataExportCSVTest.php,42,1,0,2,2.00,0,0,Stub
Http/RequestHandlers/MapDataExportGeoJsonTest.php,42,1,0,2,2.00,0,0,Stub
Http/RequestHandlers/MapDataImportActionTest.php,44,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataImportPageTest.php,40,1,0,2,2.00,0,0,Stub
Http/RequestHandlers/MapDataListTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MapDataSaveTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MasqueradeTest.php,96,3,0,5,1.67,0,0,Substantial
Http/RequestHandlers/MediaFileDownloadTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MediaFileThumbnailTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MediaPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MergeFactsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MergeFactsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MergeRecordsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MergeRecordsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MergeTreesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MergeTreesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MessageActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MessagePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/MessageSelectTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModuleActionTest.php,131,4,0,2,0.50,0,0,Smoke
Http/RequestHandlers/ModuleDeleteSettingsTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesAllActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesAllPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesAnalyticsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesAnalyticsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesBlocksActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesBlocksPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesChartsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesChartsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesDataFixesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesDataFixesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesFootersActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesFootersPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesHistoricEventsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesHistoricEventsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesLanguagesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesLanguagesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesListsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesListsPageTest.php,32,1,0,1,1.00,0,0,Stub
